"id","blockNo","val1","val2","val3"
45118,0,"AM",0.5,1
45119,0,"AM",0.5,1
45120,0,"AM",0.5,1
45121,0,"AM",0.5,1
45122,0,"AM",0.5,1
45123,0,"AM",0.5,1
45124,0,"AM",0.5,1
45125,0,"AM",0.5,1
45126,0,"AM",0.5,1
45127,0,"AM",0.5,1
45128,0,"AM",0.5,1
45129,0,"AM",0.5,1
45130,0,"AM",0.5,1
45131,0,"AM",0.5,1
45132,0,"AM",0.5,1
45133,0,"AM",0.5,1
45134,0,"AM",0.5,1
45135,0,"AM",0.5,1
45136,0,"AM",0.5,1
45137,0,"AM",0.5,1
45138,0,"AM",0.5,1
45139,0,"AM",0.5,1
45140,0,"AM",0.5,1
45141,0,"AM",0.5,1
45142,0,"AM",0.5,1
45143,0,"AM",0.5,1
45144,0,"AM",0.5,1
45145,0,"AM",0.5,1
45146,0,"AM",0.5,1
45147,0,"AM",0.5,1
45148,0,"AM",0.5,1
45149,0,"AM",0.5,1
45150,0,"AM",0.5,1
45151,0,"AM",0.5,1
45152,0,"AM",0.5,1
45153,0,"AM",0.5,1
45154,0,"AM",0.5,1
45155,0,"AM",0.5,1
45156,0,"AM",0.5,1
45157,0,"AM",0.5,1
45158,0,"AM",0.5,1
45159,0,"AM",0.5,1
45160,0,"AM",0.5,1
45161,0,"AM",0.5,1
45162,0,"AM",0.5,1
45163,0,"AM",0.5,1
45164,0,"AM",0.5,1
45165,0,"AM",0.5,1
45166,0,"AM",0.5,1
45167,0,"AM",0.5,1
45168,0,"AM",0.5,1
45169,0,"AM",0.5,1
45170,0,"AM",0.5,1
45171,0,"AM",0.5,1
45172,0,"AM",0.5,1
45173,0,"AM",0.5,1
45174,0,"AM",0.5,1
45175,0,"AM",0.5,1
45176,0,"AM",0.5,1
45177,0,"AM",0.5,1
45178,0,"AM",0.5,1
45179,0,"AM",0.5,1
45180,0,"AM",0.5,1
45181,0,"AM",0.5,1
45182,0,"AM",0.5,1
45183,0,"AM",0.5,1
45184,0,"AM",0.5,1
45185,0,"AM",0.5,1
45186,0,"AM",0.5,1
45187,0,"AM",0.5,1
45188,0,"AM",0.5,1
45189,0,"AM",0.5,1
45190,0,"AM",0.5,1
45191,0,"AM",0.5,1
45192,0,"AM",0.5,1
45193,0,"AM",0.5,1
45194,0,"AM",0.5,1
45195,0,"AM",0.5,1
45196,0,"AM",0.5,1
45197,0,"AM",0.5,1
45198,0,"AM",0.5,1
45199,0,"AM",0.5,1
45200,0,"AM",0.5,1
45201,0,"AM",0.5,1
45202,0,"AM",0.5,1
45203,0,"AM",0.5,1
45204,0,"AM",0.5,1
45205,0,"AM",0.5,1
45206,0,"AM",0.5,1
45207,0,"AM",0.5,1
45208,0,"AM",0.5,1
45209,0,"AM",0.5,1
45210,0,"AM",0.5,1
45211,0,"AM",0.5,1
45212,0,"AM",0.5,1
45213,0,"AM",0.5,1
45214,0,"AM",0.5,1
45215,0,"AM",0.5,1
45216,0,"AM",0.5,1
45217,0,"AM",0.5,1
45218,0,"AM",0.5,1
45219,0,"AM",0.5,1
45220,0,"AM",0.5,1
45221,0,"AM",0.5,1
45222,0,"AM",0.5,1
45223,0,"AM",0.5,1
45224,0,"AM",0.5,1
45225,0,"AM",0.5,1
45226,0,"AM",0.5,1
45227,0,"AM",0.5,1
45228,0,"AM",0.5,1
45229,0,"AM",0.5,1
45230,0,"AM",0.5,1
45231,0,"AM",0.5,1
45232,0,"AM",0.5,1
45233,0,"AM",0.5,1
45234,0,"AM",0.5,1
45235,0,"AM",0.5,1
45236,0,"AM",0.5,1
45237,0,"AM",0.5,1
45238,0,"AM",0.5,1
45239,0,"AM",0.5,1
45240,0,"AM",0.5,1
45241,0,"AM",0.5,1
45242,0,"AM",0.5,1
45243,0,"AM",0.5,1
45244,0,"AM",0.5,1
45245,0,"AM",0.5,1
45246,0,"AM",0.5,1
45247,0,"AM",0.5,1
45248,0,"AM",0.5,1
45249,0,"AM",0.5,1
45250,0,"AM",0.5,1
45251,0,"AM",0.5,1
45252,0,"AM",0.5,1
45253,0,"AM",0.5,1
45254,0,"AM",0.5,1
45255,0,"AM",0.5,1
45256,0,"AM",0.5,1
45257,0,"AM",0.5,1
45258,0,"AM",0.5,1
45259,0,"AM",0.5,1
45260,0,"AM",0.5,1
45261,0,"AM",0.5,1
45262,0,"AM",0.5,1
45263,0,"AM",0.5,1
45264,0,"AM",0.5,1
45265,0,"AM",0.5,1
45266,0,"AM",0.5,1
45267,0,"AM",0.5,1
45268,0,"AM",0.5,1
45269,0,"AM",0.5,1
45270,0,"AM",0.5,1
45271,0,"AM",0.5,1
45272,0,"AM",0.5,1
45273,0,"AM",0.5,1
45274,0,"AM",0.5,1
45275,0,"AM",0.5,1
45276,0,"AM",0.5,1
45277,0,"AM",0.5,1
45278,0,"AM",0.5,1
45279,0,"AM",0.5,1
45280,0,"AM",0.5,1
45281,0,"AM",0.5,1
45282,0,"AM",0.5,1
45283,0,"AM",0.5,1
45284,0,"AM",0.5,1
45285,0,"AM",0.5,1
45286,0,"AM",0.5,1
45287,0,"AM",0.5,1
45288,0,"AM",0.5,1
45289,0,"AM",0.5,1
45290,0,"AM",0.5,1
45291,0,"AM",0.5,1
45292,0,"AM",0.5,1
45293,0,"AM",0.5,1
45294,0,"AM",0.5,1
45295,0,"AM",0.5,1
45296,0,"AM",0.5,1
45297,0,"AM",0.5,1
45298,0,"AM",0.5,1
45299,0,"AM",0.5,1
45300,0,"AM",0.5,1
45301,0,"AM",0.5,1
45302,0,"AM",0.5,1
45303,0,"AM",0.5,1
45304,0,"AM",0.5,1
45305,0,"AM",0.5,1
45306,0,"AM",0.5,1
45307,0,"AM",0.5,1
45308,0,"AM",0.5,1
45309,0,"AM",0.5,1
45310,0,"AM",0.5,1
45311,0,"AM",0.5,1
45312,0,"AM",0.5,1
45313,0,"AM",0.5,1
45314,0,"AM",0.5,1
45315,0,"AM",0.5,1
45316,0,"AM",0.5,1
45317,0,"AM",0.5,1
45318,0,"AM",0.5,1
45319,0,"AM",0.5,1
45320,0,"AM",0.5,1
45321,0,"AM",0.5,1
45322,0,"AM",0.5,1
45323,0,"AM",0.5,1
45324,0,"AM",0.5,1
45325,0,"AM",0.5,1
45326,0,"AM",0.5,1
45327,0,"AM",0.5,1
45328,0,"AM",0.5,1
45329,0,"AM",0.5,1
45330,0,"AM",0.5,1
45331,0,"AM",0.5,1
45332,0,"AM",0.5,1
45333,0,"AM",0.5,1
45334,0,"AM",0.5,1
45335,0,"AM",0.5,1
45336,0,"AM",0.5,1
45337,0,"AM",0.5,1
45338,0,"AM",0.5,1
45339,0,"AM",0.5,1
45340,0,"AM",0.5,1
45341,0,"AM",0.5,1
45342,0,"AM",0.5,1
45343,0,"AM",0.5,1
45344,0,"AM",0.5,1
45345,0,"AM",0.5,1
45346,0,"AM",0.5,1
45347,0,"AM",0.5,1
45348,0,"AM",0.5,1
45349,0,"AM",0.5,1
45350,0,"AM",0.5,1
45351,0,"AM",0.5,1
45352,0,"AM",0.5,1
45353,0,"AM",0.5,1
45354,0,"AM",0.5,1
45355,0,"AM",0.5,1
45356,0,"AM",0.5,1
45357,0,"AM",0.5,1
45358,0,"AM",0.5,1
45359,0,"AM",0.5,1
45360,0,"AM",0.5,1
45361,0,"AM",0.5,1
45362,0,"AM",0.5,1
45363,0,"AM",0.5,1
45364,0,"AM",0.5,1
45365,0,"AM",0.5,1
45366,0,"AM",0.5,1
45367,0,"AM",0.5,1
45368,0,"AM",0.5,1
45369,0,"AM",0.5,1
45370,0,"AM",0.5,1
45371,0,"AM",0.5,1
45372,0,"AM",0.5,1
45373,0,"AM",0.5,1
45374,0,"AM",0.5,1
45375,0,"AM",0.5,1
45376,0,"AM",0.5,1
45377,0,"AM",0.5,1
45378,0,"AM",0.5,1
45379,0,"AM",0.5,1
45380,0,"AM",0.5,1
45381,0,"AM",0.5,1
45382,0,"AM",0.5,1
45383,0,"AM",0.5,1
45384,0,"AM",0.5,1
45385,0,"AM",0.5,1
45386,0,"AM",0.5,1
45387,0,"AM",0.5,1
45388,0,"AM",0.5,1
45389,0,"AM",0.5,1
45390,0,"AM",0.5,1
45391,0,"AM",0.5,1
45392,0,"AM",0.5,1
45393,0,"AM",0.5,1
45394,0,"AM",0.5,1
45395,0,"AM",0.5,1
45396,0,"AM",0.5,1
45397,0,"AM",0.5,1
45398,0,"AM",0.5,1
45399,0,"AM",0.5,1
45400,0,"AM",0.5,1
45401,0,"AM",0.5,1
45402,0,"AM",0.5,1
45403,0,"AM",0.5,1
45404,0,"AM",0.5,1
45405,0,"AM",0.5,1
45406,0,"AM",0.5,1
45407,0,"AM",0.5,1
45408,0,"AM",0.5,1
45409,0,"AM",0.5,1
45410,0,"AM",0.5,1
45411,0,"AM",0.5,1
45412,0,"AM",0.5,1
45413,0,"AM",0.5,1
45414,0,"AM",0.5,1
45415,0,"AM",0.5,1
45416,0,"AM",0.5,1
45417,0,"AM",0.5,1
45418,0,"AM",0.5,1
45419,0,"AM",0.5,1
45420,0,"AM",0.5,1
45421,0,"AM",0.5,1
45422,0,"AM",0.5,1
45423,0,"AM",0.5,1
45424,0,"AM",0.5,1
45425,0,"AM",0.5,1
45426,0,"AM",0.5,1
45427,0,"AM",0.5,1
45428,0,"AM",0.5,1
45429,0,"AM",0.5,1
45430,0,"AM",0.5,1
45431,0,"AM",0.5,1
45432,0,"AM",0.5,1
45433,0,"AM",0.5,1
45434,0,"AM",0.5,1
45435,0,"AM",0.5,1
45436,0,"AM",0.5,1
45437,0,"AM",0.5,1
45438,0,"AM",0.5,1
45439,0,"AM",0.5,1
45440,0,"AM",0.5,1
45441,0,"AM",0.5,1
45442,0,"AM",0.5,1
45443,0,"AM",0.5,1
45444,0,"AM",0.5,1
45445,0,"AM",0.5,1
45446,0,"AM",0.5,1
45447,0,"AM",0.5,1
45448,0,"AM",0.5,1
45449,0,"AM",0.5,1
45450,0,"AM",0.5,1
45451,0,"AM",0.5,1
45452,0,"AM",0.5,1
45453,0,"AM",0.5,1
45454,0,"AM",0.5,1
45455,0,"AM",0.5,1
45456,0,"AM",0.5,1
45457,0,"AM",0.5,1
45458,0,"AM",0.5,1
45459,0,"AM",0.5,1
45460,0,"AM",0.5,1
45461,0,"AM",0.5,1
45462,0,"AM",0.5,1
45463,0,"AM",0.5,1
45464,0,"AM",0.5,1
45465,0,"AM",0.5,1
45466,0,"AM",0.5,1
45467,0,"AM",0.5,1
45468,0,"AM",0.5,1
45469,0,"AM",0.5,1
45470,0,"AM",0.5,1
45471,0,"AM",0.5,1
45472,0,"AM",0.5,1
45473,0,"AM",0.5,1
45474,0,"AM",0.5,1
45475,0,"AM",0.5,1
45476,0,"AM",0.5,1
45477,0,"AM",0.5,1
45478,0,"AM",0.5,1
45479,0,"AM",0.5,1
45480,0,"AM",0.5,1
45481,0,"AM",0.5,1
45482,0,"AM",0.5,1
45483,0,"AM",0.5,1
45484,0,"AM",0.5,1
45485,0,"AM",0.5,1
45486,0,"AM",0.5,1
45487,0,"AM",0.5,1
45488,0,"AM",0.5,1
45489,0,"AM",0.5,1
45490,0,"AM",0.5,1
45491,0,"AM",0.5,1
45492,0,"AM",0.5,1
45493,0,"AM",0.5,1
45494,0,"AM",0.5,1
45495,0,"AM",0.5,1
45496,0,"AM",0.5,1
45497,0,"AM",0.5,1
45498,0,"AM",0.5,1
45499,0,"AM",0.5,1
45500,0,"AM",0.5,1
45501,0,"AM",0.5,1
45502,0,"AM",0.5,1
45503,0,"AM",0.5,1
45504,0,"AM",0.5,1
45505,0,"AM",0.5,1
45506,0,"AM",0.5,1
45507,0,"AM",0.5,1
45508,0,"AM",0.5,1
45509,0,"AM",0.5,1
45510,0,"AM",0.5,1
45511,0,"AM",0.5,1
45512,0,"AM",0.5,1
45513,0,"AM",0.5,1
45514,0,"AM",0.5,1
45515,0,"AM",0.5,1
45516,0,"AM",0.5,1
45517,0,"AM",0.5,1
45518,0,"AM",0.5,1
45519,0,"AM",0.5,1
45520,0,"AM",0.5,1
45521,0,"AM",0.5,1
45522,0,"AM",0.5,1
45523,0,"AM",0.5,1
45524,0,"AM",0.5,1
45525,0,"AM",0.5,1
45526,0,"AM",0.5,1
45527,0,"AM",0.5,1
45528,0,"AM",0.5,1
45529,0,"AM",0.5,1
45530,0,"AM",0.5,1
45531,0,"AM",0.5,1
45532,0,"AM",0.5,1
45533,0,"AM",0.5,1
45534,0,"AM",0.5,1
45535,0,"AM",0.5,1
45536,0,"AM",0.5,1
45537,0,"AM",0.5,1
45538,0,"AM",0.5,1
45539,0,"AM",0.5,1
45540,0,"AM",0.5,1
45541,0,"AM",0.5,1
45542,0,"AM",0.5,1
45543,0,"AM",0.5,1
45544,0,"AM",0.5,1
45545,0,"AM",0.5,1
45546,0,"AM",0.5,1
45547,0,"AM",0.5,1
45548,0,"AM",0.5,1
45549,0,"AM",0.5,1
45550,0,"AM",0.5,1
45551,0,"AM",0.5,1
45552,0,"AM",0.5,1
45553,0,"AM",0.5,1
45554,0,"AM",0.5,1
45555,0,"AM",0.5,1
45556,0,"AM",0.5,1
45557,0,"AM",0.5,1
45558,0,"AM",0.5,1
45559,0,"AM",0.5,1
45560,0,"AM",0.5,1
45561,0,"AM",0.5,1
45562,0,"AM",0.5,1
45563,0,"AM",0.5,1
45564,0,"AM",0.5,1
45565,0,"AM",0.5,1
45566,0,"AM",0.5,1
45567,0,"AM",0.5,1
45568,0,"AM",0.5,1
45569,0,"AM",0.5,1
45570,0,"AM",0.5,1
45571,0,"AM",0.5,1
45572,0,"AM",0.5,1
45573,0,"AM",0.5,1
45574,0,"AM",0.5,1
45575,0,"AM",0.5,1
45576,0,"AM",0.5,1
45577,0,"AM",0.5,1
45578,0,"AM",0.5,1
45579,0,"AM",0.5,1
45580,0,"AM",0.5,1
45581,0,"AM",0.5,1
45582,0,"AM",0.5,1
45583,0,"AM",0.5,1
45584,0,"AM",0.5,1
45585,0,"AM",0.5,1
45586,0,"AM",0.5,1
45587,0,"AM",0.5,1
45588,0,"AM",0.5,1
45589,0,"AM",0.5,1
45590,0,"AM",0.5,1
45591,0,"AM",0.5,1
45592,0,"AM",0.5,1
45593,0,"AM",0.5,1
45594,0,"AM",0.5,1
45595,0,"AM",0.5,1
45596,0,"AM",0.5,1
45597,0,"AM",0.5,1
45598,0,"AM",0.5,1
45599,0,"AM",0.5,1
45600,0,"AM",0.5,1
45601,0,"AM",0.5,1
45602,0,"AM",0.5,1
45603,0,"AM",0.5,1
45604,0,"AM",0.5,1
45605,0,"AM",0.5,1
45606,0,"AM",0.5,1
45607,0,"AM",0.5,1
45608,0,"AM",0.5,1
45609,0,"AM",0.5,1
45610,0,"AM",0.5,1
45611,0,"AM",0.5,1
45612,0,"AM",0.5,1
45613,0,"AM",0.5,1
45614,0,"AM",0.5,1
45615,0,"AM",0.5,1
45616,0,"AM",0.5,1
45617,0,"AM",0.5,1
45618,0,"AM",0.5,1
45619,0,"AM",0.5,1
45620,0,"AM",0.5,1
45621,0,"AM",0.5,1
45622,0,"AM",0.5,1
45623,0,"AM",0.5,1
45624,0,"AM",0.5,1
45625,0,"AM",0.5,1
45626,0,"AM",0.5,1
45627,0,"AM",0.5,1
45628,0,"AM",0.5,1
45629,0,"AM",0.5,1
45630,0,"AM",0.5,1
45631,0,"AM",0.5,1
45632,0,"AM",0.5,1
45633,0,"AM",0.5,1
45634,0,"AM",0.5,1
45635,0,"AM",0.5,1
45636,0,"AM",0.5,1
45637,0,"AM",0.5,1
45638,0,"AM",0.5,1
45639,0,"AM",0.5,1
45640,0,"AM",0.5,1
45641,0,"AM",0.5,1
45642,0,"AM",0.5,1
45643,0,"AM",0.5,1
45644,0,"AM",0.5,1
45645,0,"AM",0.5,1
45646,0,"AM",0.5,1
45647,0,"AM",0.5,1
45648,0,"AM",0.5,1
45649,0,"AM",0.5,1
45650,0,"AM",0.5,1
45651,0,"AM",0.5,1
45652,0,"AM",0.5,1
45653,0,"AM",0.5,1
45654,0,"AM",0.5,1
45655,0,"AM",0.5,1
45656,0,"AM",0.5,1
45657,0,"AM",0.5,1
45658,0,"AM",0.5,1
45659,0,"AM",0.5,1
45660,0,"AM",0.5,1
45661,0,"AM",0.5,1
45662,0,"AM",0.5,1
45663,0,"AM",0.5,1
45664,0,"AM",0.5,1
45665,0,"AM",0.5,1
45666,0,"AM",0.5,1
45667,0,"AM",0.5,1
45668,0,"AM",0.5,1
45669,0,"AM",0.5,1
45670,0,"AM",0.5,1
45671,0,"AM",0.5,1
45672,0,"AM",0.5,1
45673,0,"AM",0.5,1
45674,0,"AM",0.5,1
45675,0,"AM",0.5,1
45676,0,"AM",0.5,1
45677,0,"AM",0.5,1
45678,0,"AM",0.5,1
45679,0,"AM",0.5,1
45680,0,"AM",0.5,1
45681,0,"AM",0.5,1
45682,0,"AM",0.5,1
45683,0,"AM",0.5,1
45684,0,"AM",0.5,1
45685,0,"AM",0.5,1
45686,0,"AM",0.5,1
45687,0,"AM",0.5,1
45688,0,"AM",0.5,1
45689,0,"AM",0.5,1
45690,0,"AM",0.5,1
45691,0,"AM",0.5,1
45692,0,"AM",0.5,1
45693,0,"AM",0.5,1
45694,0,"AM",0.5,1
45695,0,"AM",0.5,1
45696,0,"AM",0.5,1
45697,0,"AM",0.5,1
45698,0,"AM",0.5,1
45699,0,"AM",0.5,1
45700,0,"AM",0.5,1
45701,0,"AM",0.5,1
45702,0,"AM",0.5,1
45703,0,"AM",0.5,1
45704,0,"AM",0.5,1
45705,0,"AM",0.5,1
45706,0,"AM",0.5,1
45707,0,"AM",0.5,1
45708,0,"AM",0.5,1
45709,0,"AM",0.5,1
45710,0,"AM",0.5,1
45711,0,"AM",0.5,1
45712,0,"AM",0.5,1
45713,0,"AM",0.5,1
45714,0,"AM",0.5,1
45715,0,"AM",0.5,1
45716,0,"AM",0.5,1
45717,0,"AM",0.5,1
45718,0,"AM",0.5,1
45719,0,"AM",0.5,1
45720,0,"AM",0.5,1
45721,0,"AM",0.5,1
45722,0,"AM",0.5,1
45723,0,"AM",0.5,1
45724,0,"AM",0.5,1
45725,0,"AM",0.5,1
45726,0,"AM",0.5,1
45727,0,"AM",0.5,1
45728,0,"AM",0.5,1
45729,0,"AM",0.5,1
45730,0,"AM",0.5,1
45731,0,"AM",0.5,1
45732,0,"AM",0.5,1
45733,0,"AM",0.5,1
45734,0,"AM",0.5,1
45735,0,"AM",0.5,1
45736,0,"AM",0.5,1
45737,0,"AM",0.5,1
45738,0,"AM",0.5,1
45739,0,"AM",0.5,1
45740,0,"AM",0.5,1
45741,0,"AM",0.5,1
45742,0,"AM",0.5,1
45743,0,"AM",0.5,1
45744,0,"AM",0.5,1
45745,0,"AM",0.5,1
45746,0,"AM",0.5,1
45747,0,"AM",0.5,1
45748,0,"AM",0.5,1
45749,0,"AM",0.5,1
45750,0,"AM",0.5,1
45751,0,"AM",0.5,1
45752,0,"AM",0.5,1
45753,0,"AM",0.5,1
45754,0,"AM",0.5,1
45755,0,"AM",0.5,1
45756,0,"AM",0.5,1
45757,0,"AM",0.5,1
45758,0,"AM",0.5,1
45759,0,"AM",0.5,1
45760,0,"AM",0.5,1
45761,0,"AM",0.5,1
45762,0,"AM",0.5,1
45763,0,"AM",0.5,1
45764,0,"AM",0.5,1
45765,0,"AM",0.5,1
45766,0,"AM",0.5,1
45767,0,"AM",0.5,1
45768,0,"AM",0.5,1
45769,0,"AM",0.5,1
45770,0,"AM",0.5,1
45771,0,"AM",0.5,1
45772,0,"AM",0.5,1
45773,0,"AM",0.5,1
45774,0,"AM",0.5,1
45775,0,"AM",0.5,1
45776,0,"AM",0.5,1
45777,0,"AM",0.5,1
45778,0,"AM",0.5,1
45779,0,"AM",0.5,1
45780,0,"AM",0.5,1
45781,0,"AM",0.5,1
45782,0,"AM",0.5,1
45783,0,"AM",0.5,1
45784,0,"AM",0.5,1
45785,0,"AM",0.5,1
45786,0,"AM",0.5,1
45787,0,"AM",0.5,1
45788,0,"AM",0.5,1
45789,0,"AM",0.5,1
45790,0,"AM",0.5,1
45791,0,"AM",0.5,1
45792,0,"AM",0.5,1
45793,0,"AM",0.5,1
45794,0,"AM",0.5,1
45795,0,"AM",0.5,1
45796,0,"AM",0.5,1
45797,0,"AM",0.5,1
45798,0,"AM",0.5,1
45799,0,"AM",0.5,1
45800,0,"AM",0.5,1
45801,0,"AM",0.5,1
45802,0,"AM",0.5,1
45803,0,"AM",0.5,1
45804,0,"AM",0.5,1
45805,0,"AM",0.5,1
45806,0,"AM",0.5,1
45807,0,"AM",0.5,1
45808,0,"AM",0.5,1
45809,0,"AM",0.5,1
45810,0,"AM",0.5,1
45811,0,"AM",0.5,1
45812,0,"AM",0.5,1
45813,0,"AM",0.5,1
45814,0,"AM",0.5,1
45815,0,"AM",0.5,1
45816,0,"AM",0.5,1
45817,0,"AM",0.5,1
45818,0,"AM",0.5,1
45819,0,"AM",0.5,1
45820,0,"AM",0.5,1
45821,0,"AM",0.5,1
45822,0,"AM",0.5,1
45823,0,"AM",0.5,1
45824,0,"AM",0.5,1
45825,0,"AM",0.5,1
45826,0,"AM",0.5,1
45827,0,"AM",0.5,1
45828,0,"AM",0.5,1
45829,0,"AM",0.5,1
45830,0,"AM",0.5,1
45831,0,"AM",0.5,1
45832,0,"AM",0.5,1
45833,0,"AM",0.5,1
45834,0,"AM",0.5,1
45835,0,"AM",0.5,1
45836,0,"AM",0.5,1
45837,0,"AM",0.5,1
45838,0,"AM",0.5,1
45839,0,"AM",0.5,1
45840,0,"AM",0.5,1
45841,0,"AM",0.5,1
45842,0,"AM",0.5,1
45843,0,"AM",0.5,1
45844,0,"AM",0.5,1
45845,0,"AM",0.5,1
45846,0,"AM",0.5,1
45847,0,"AM",0.5,1
45848,0,"AM",0.5,1
45849,0,"AM",0.5,1
45850,0,"AM",0.5,1
45851,0,"AM",0.5,1
45852,0,"AM",0.5,1
45853,0,"AM",0.5,1
45854,0,"AM",0.5,1
45855,0,"AM",0.5,1
45856,0,"AM",0.5,1
45857,0,"AM",0.5,1
45858,0,"AM",0.5,1
45859,0,"AM",0.5,1
45860,0,"AM",0.5,1
45861,0,"AM",0.5,1
45862,0,"AM",0.5,1
45863,0,"AM",0.5,1
45864,0,"AM",0.5,1
45865,0,"AM",0.5,1
45866,0,"AM",0.5,1
45867,0,"AM",0.5,1
45868,0,"AM",0.5,1
45869,0,"AM",0.5,1
45870,0,"AM",0.5,1
45871,0,"AM",0.5,1
45872,0,"AM",0.5,1
45873,0,"AM",0.5,1
45874,0,"AM",0.5,1
45875,0,"AM",0.5,1
45876,0,"AM",0.5,1
45877,0,"AM",0.5,1
45878,0,"AM",0.5,1
45879,0,"AM",0.5,1
45880,0,"AM",0.5,1
45881,0,"AM",0.5,1
45882,0,"AM",0.5,1
45883,0,"AM",0.5,1
45884,0,"AM",0.5,1
45885,0,"AM",0.5,1
45886,0,"AM",0.5,1
45887,0,"AM",0.5,1
45888,0,"AM",0.5,1
45889,0,"AM",0.5,1
45890,0,"AM",0.5,1
45891,0,"AM",0.5,1
45892,0,"AM",0.5,1
45893,0,"AM",0.5,1
45894,0,"AM",0.5,1
45895,0,"AM",0.5,1
45896,0,"AM",0.5,1
45897,0,"AM",0.5,1
45898,0,"AM",0.5,1
45899,0,"AM",0.5,1
45900,0,"AM",0.5,1
45901,0,"AM",0.5,1
45902,0,"AM",0.5,1
45903,0,"AM",0.5,1
45904,0,"AM",0.5,1
45905,0,"AM",0.5,1
45906,0,"AM",0.5,1
45907,0,"AM",0.5,1
45908,0,"AM",0.5,1
45909,0,"AM",0.5,1
45910,0,"AM",0.5,1
45911,0,"AM",0.5,1
45912,0,"AM",0.5,1
45913,0,"AM",0.5,1
45914,0,"AM",0.5,1
45915,0,"AM",0.5,1
45916,0,"AM",0.5,1
45917,0,"AM",0.5,1
45918,0,"AM",0.5,1
45919,0,"AM",0.5,1
45920,0,"AM",0.5,1
45921,0,"AM",0.5,1
45922,0,"AM",0.5,1
45923,0,"AM",0.5,1
45924,0,"AM",0.5,1
45925,0,"AM",0.5,1
45926,0,"AM",0.5,1
45927,0,"AM",0.5,1
45928,0,"AM",0.5,1
45929,0,"AM",0.5,1
45930,0,"AM",0.5,1
45931,0,"AM",0.5,1
45932,0,"AM",0.5,1
45933,0,"AM",0.5,1
45934,0,"AM",0.5,1
45935,0,"AM",0.5,1
45936,0,"AM",0.5,1
45937,0,"AM",0.5,1
45938,0,"AM",0.5,1
45939,0,"AM",0.5,1
45940,0,"AM",0.5,1
45941,0,"AM",0.5,1
45942,0,"AM",0.5,1
45943,0,"AM",0.5,1
45944,0,"AM",0.5,1
45945,0,"AM",0.5,1
