id	blockNo	val1	val2	val3
60265	0	AM	0.5	1
60266	0	AM	0.5	1
60267	0	AM	0.5	1
60268	0	AM	0.5	1
60269	0	AM	0.5	1
60270	0	AM	0.5	1
60271	0	AM	0.5	1
60272	0	AM	0.5	1
60273	0	AM	0.5	1
60274	0	AM	0.5	1
60275	0	AM	0.5	1
60276	0	AM	0.5	1
60277	0	AM	0.5	1
60278	0	AM	0.5	1
60279	0	AM	0.5	1
60280	0	AM	0.5	1
60281	0	AM	0.5	1
60282	0	AM	0.5	1
60283	0	AM	0.5	1
60284	0	AM	0.5	1
60285	0	AM	0.5	1
60286	0	AM	0.5	1
60287	0	AM	0.5	1
60288	0	AM	0.5	1
60289	0	AM	0.5	1
60290	0	AM	0.5	1
60291	0	AM	0.5	1
60292	0	AM	0.5	1
60293	0	AM	0.5	1
60294	0	AM	0.5	1
60295	0	AM	0.5	1
60296	0	AM	0.5	1
60297	0	AM	0.5	1
60298	0	AM	0.5	1
60299	0	AM	0.5	1
60300	0	AM	0.5	1
60301	0	AM	0.5	1
60302	0	AM	0.5	1
60303	0	AM	0.5	1
60304	0	AM	0.5	1
60305	0	AM	0.5	1
60306	0	AM	0.5	1
60307	0	AM	0.5	1
60308	0	AM	0.5	1
60309	0	AM	0.5	1
60310	0	AM	0.5	1
60311	0	AM	0.5	1
60312	0	AM	0.5	1
60313	0	AM	0.5	1
60314	0	AM	0.5	1
60315	0	AM	0.5	1
60316	0	AM	0.5	1
60317	0	AM	0.5	1
60318	0	AM	0.5	1
60319	0	AM	0.5	1
60320	0	AM	0.5	1
60321	0	AM	0.5	1
60322	0	AM	0.5	1
60323	0	AM	0.5	1
60324	0	AM	0.5	1
60325	0	AM	0.5	1
60326	0	AM	0.5	1
60327	0	AM	0.5	1
60328	0	AM	0.5	1
60329	0	AM	0.5	1
60330	0	AM	0.5	1
60331	0	AM	0.5	1
60332	0	AM	0.5	1
60333	0	AM	0.5	1
60334	0	AM	0.5	1
60335	0	AM	0.5	1
60336	0	AM	0.5	1
60337	0	AM	0.5	1
60338	0	AM	0.5	1
60339	0	AM	0.5	1
60340	0	AM	0.5	1
60341	0	AM	0.5	1
60342	0	AM	0.5	1
60343	0	AM	0.5	1
60344	0	AM	0.5	1
60345	0	AM	0.5	1
60346	0	AM	0.5	1
60347	0	AM	0.5	1
60348	0	AM	0.5	1
60349	0	AM	0.5	1
60350	0	AM	0.5	1
60351	0	AM	0.5	1
60352	0	AM	0.5	1
60353	0	AM	0.5	1
60354	0	AM	0.5	1
60355	0	AM	0.5	1
60356	0	AM	0.5	1
60357	0	AM	0.5	1
60358	0	AM	0.5	1
60359	0	AM	0.5	1
60360	0	AM	0.5	1
60361	0	AM	0.5	1
60362	0	AM	0.5	1
60363	0	AM	0.5	1
60364	0	AM	0.5	1
60365	0	AM	0.5	1
60366	0	AM	0.5	1
60367	0	AM	0.5	1
60368	0	AM	0.5	1
60369	0	AM	0.5	1
60370	0	AM	0.5	1
60371	0	AM	0.5	1
60372	0	AM	0.5	1
60373	0	AM	0.5	1
60374	0	AM	0.5	1
60375	0	AM	0.5	1
60376	0	AM	0.5	1
60377	0	AM	0.5	1
60378	0	AM	0.5	1
60379	0	AM	0.5	1
60380	0	AM	0.5	1
60381	0	AM	0.5	1
60382	0	AM	0.5	1
60383	0	AM	0.5	1
60384	0	AM	0.5	1
60385	0	AM	0.5	1
60386	0	AM	0.5	1
60387	0	AM	0.5	1
60388	0	AM	0.5	1
60389	0	AM	0.5	1
60390	0	AM	0.5	1
60391	0	AM	0.5	1
60392	0	AM	0.5	1
60393	0	AM	0.5	1
60394	0	AM	0.5	1
60395	0	AM	0.5	1
60396	0	AM	0.5	1
60397	0	AM	0.5	1
60398	0	AM	0.5	1
60399	0	AM	0.5	1
60400	0	AM	0.5	1
60401	0	AM	0.5	1
60402	0	AM	0.5	1
60403	0	AM	0.5	1
60404	0	AM	0.5	1
60405	0	AM	0.5	1
60406	0	AM	0.5	1
60407	0	AM	0.5	1
60408	0	AM	0.5	1
60409	0	AM	0.5	1
60410	0	AM	0.5	1
60411	0	AM	0.5	1
60412	0	AM	0.5	1
60413	0	AM	0.5	1
60414	0	AM	0.5	1
60415	0	AM	0.5	1
60416	0	AM	0.5	1
60417	0	AM	0.5	1
60418	0	AM	0.5	1
60419	0	AM	0.5	1
60420	0	AM	0.5	1
60421	0	AM	0.5	1
60422	0	AM	0.5	1
60423	0	AM	0.5	1
60424	0	AM	0.5	1
60425	0	AM	0.5	1
60426	0	AM	0.5	1
60427	0	AM	0.5	1
60428	0	AM	0.5	1
60429	0	AM	0.5	1
60430	0	AM	0.5	1
60431	0	AM	0.5	1
60432	0	AM	0.5	1
60433	0	AM	0.5	1
60434	0	AM	0.5	1
60435	0	AM	0.5	1
60436	0	AM	0.5	1
60437	0	AM	0.5	1
60438	0	AM	0.5	1
60439	0	AM	0.5	1
60440	0	AM	0.5	1
60441	0	AM	0.5	1
60442	0	AM	0.5	1
60443	0	AM	0.5	1
60444	0	AM	0.5	1
60445	0	AM	0.5	1
60446	0	AM	0.5	1
60447	0	AM	0.5	1
60448	0	AM	0.5	1
60449	0	AM	0.5	1
60450	0	AM	0.5	1
60451	0	AM	0.5	1
60452	0	AM	0.5	1
60453	0	AM	0.5	1
60454	0	AM	0.5	1
60455	0	AM	0.5	1
60456	0	AM	0.5	1
60457	0	AM	0.5	1
60458	0	AM	0.5	1
60459	0	AM	0.5	1
60460	0	AM	0.5	1
60461	0	AM	0.5	1
60462	0	AM	0.5	1
60463	0	AM	0.5	1
60464	0	AM	0.5	1
60465	0	AM	0.5	1
60466	0	AM	0.5	1
60467	0	AM	0.5	1
60468	0	AM	0.5	1
60469	0	AM	0.5	1
60470	0	AM	0.5	1
60471	0	AM	0.5	1
60472	0	AM	0.5	1
60473	0	AM	0.5	1
60474	0	AM	0.5	1
60475	0	AM	0.5	1
60476	0	AM	0.5	1
60477	0	AM	0.5	1
60478	0	AM	0.5	1
60479	0	AM	0.5	1
60480	0	AM	0.5	1
60481	0	AM	0.5	1
60482	0	AM	0.5	1
60483	0	AM	0.5	1
60484	0	AM	0.5	1
60485	0	AM	0.5	1
60486	0	AM	0.5	1
60487	0	AM	0.5	1
60488	0	AM	0.5	1
60489	0	AM	0.5	1
60490	0	AM	0.5	1
60491	0	AM	0.5	1
60492	0	AM	0.5	1
60493	0	AM	0.5	1
60494	0	AM	0.5	1
60495	0	AM	0.5	1
60496	0	AM	0.5	1
60497	0	AM	0.5	1
60498	0	AM	0.5	1
60499	0	AM	0.5	1
60500	0	AM	0.5	1
60501	0	AM	0.5	1
60502	0	AM	0.5	1
60503	0	AM	0.5	1
60504	0	AM	0.5	1
60505	0	AM	0.5	1
60506	0	AM	0.5	1
60507	0	AM	0.5	1
60508	0	AM	0.5	1
60509	0	AM	0.5	1
60510	0	AM	0.5	1
60511	0	AM	0.5	1
60512	0	AM	0.5	1
60513	0	AM	0.5	1
60514	0	AM	0.5	1
60515	0	AM	0.5	1
60516	0	AM	0.5	1
60517	0	AM	0.5	1
60518	0	AM	0.5	1
60519	0	AM	0.5	1
60520	0	AM	0.5	1
60521	0	AM	0.5	1
60522	0	AM	0.5	1
60523	0	AM	0.5	1
60524	0	AM	0.5	1
60525	0	AM	0.5	1
60526	0	AM	0.5	1
60527	0	AM	0.5	1
60528	0	AM	0.5	1
60529	0	AM	0.5	1
60530	0	AM	0.5	1
60531	0	AM	0.5	1
60532	0	AM	0.5	1
60533	0	AM	0.5	1
60534	0	AM	0.5	1
60535	0	AM	0.5	1
60536	0	AM	0.5	1
60537	0	AM	0.5	1
60538	0	AM	0.5	1
60539	0	AM	0.5	1
60540	0	AM	0.5	1
60541	0	AM	0.5	1
60542	0	AM	0.5	1
60543	0	AM	0.5	1
60544	0	AM	0.5	1
60545	0	AM	0.5	1
60546	0	AM	0.5	1
60547	0	AM	0.5	1
60548	0	AM	0.5	1
60549	0	AM	0.5	1
60550	0	AM	0.5	1
60551	0	AM	0.5	1
60552	0	AM	0.5	1
60553	0	AM	0.5	1
60554	0	AM	0.5	1
60555	0	AM	0.5	1
60556	0	AM	0.5	1
60557	0	AM	0.5	1
60558	0	AM	0.5	1
60559	0	AM	0.5	1
60560	0	AM	0.5	1
60561	0	AM	0.5	1
60562	0	AM	0.5	1
60563	0	AM	0.5	1
60564	0	AM	0.5	1
60565	0	AM	0.5	1
60566	0	AM	0.5	1
60567	0	AM	0.5	1
60568	0	AM	0.5	1
60569	0	AM	0.5	1
60570	0	AM	0.5	1
60571	0	AM	0.5	1
60572	0	AM	0.5	1
60573	0	AM	0.5	1
60574	0	AM	0.5	1
60575	0	AM	0.5	1
60576	0	AM	0.5	1
60577	0	AM	0.5	1
60578	0	AM	0.5	1
60579	0	AM	0.5	1
60580	0	AM	0.5	1
60581	0	AM	0.5	1
60582	0	AM	0.5	1
60583	0	AM	0.5	1
60584	0	AM	0.5	1
60585	0	AM	0.5	1
60586	0	AM	0.5	1
60587	0	AM	0.5	1
60588	0	AM	0.5	1
60589	0	AM	0.5	1
60590	0	AM	0.5	1
60591	0	AM	0.5	1
60592	0	AM	0.5	1
60593	0	AM	0.5	1
60594	0	AM	0.5	1
60595	0	AM	0.5	1
60596	0	AM	0.5	1
60597	0	AM	0.5	1
60598	0	AM	0.5	1
60599	0	AM	0.5	1
60600	0	AM	0.5	1
60601	0	AM	0.5	1
60602	0	AM	0.5	1
60603	0	AM	0.5	1
60604	0	AM	0.5	1
60605	0	AM	0.5	1
60606	0	AM	0.5	1
60607	0	AM	0.5	1
60608	0	AM	0.5	1
60609	0	AM	0.5	1
60610	0	AM	0.5	1
60611	0	AM	0.5	1
60612	0	AM	0.5	1
60613	0	AM	0.5	1
60614	0	AM	0.5	1
60615	0	AM	0.5	1
60616	0	AM	0.5	1
60617	0	AM	0.5	1
60618	0	AM	0.5	1
60619	0	AM	0.5	1
60620	0	AM	0.5	1
60621	0	AM	0.5	1
60622	0	AM	0.5	1
60623	0	AM	0.5	1
60624	0	AM	0.5	1
60625	0	AM	0.5	1
60626	0	AM	0.5	1
60627	0	AM	0.5	1
60628	0	AM	0.5	1
60629	0	AM	0.5	1
60630	0	AM	0.5	1
60631	0	AM	0.5	1
60632	0	AM	0.5	1
60633	0	AM	0.5	1
60634	0	AM	0.5	1
60635	0	AM	0.5	1
60636	0	AM	0.5	1
60637	0	AM	0.5	1
60638	0	AM	0.5	1
60639	0	AM	0.5	1
60640	0	AM	0.5	1
60641	0	AM	0.5	1
60642	0	AM	0.5	1
60643	0	AM	0.5	1
60644	0	AM	0.5	1
60645	0	AM	0.5	1
60646	0	AM	0.5	1
60647	0	AM	0.5	1
60648	0	AM	0.5	1
60649	0	AM	0.5	1
60650	0	AM	0.5	1
60651	0	AM	0.5	1
60652	0	AM	0.5	1
60653	0	AM	0.5	1
60654	0	AM	0.5	1
60655	0	AM	0.5	1
60656	0	AM	0.5	1
60657	0	AM	0.5	1
60658	0	AM	0.5	1
60659	0	AM	0.5	1
60660	0	AM	0.5	1
60661	0	AM	0.5	1
60662	0	AM	0.5	1
60663	0	AM	0.5	1
60664	0	AM	0.5	1
60665	0	AM	0.5	1
60666	0	AM	0.5	1
60667	0	AM	0.5	1
60668	0	AM	0.5	1
60669	0	AM	0.5	1
60670	0	AM	0.5	1
60671	0	AM	0.5	1
60672	0	AM	0.5	1
60673	0	AM	0.5	1
60674	0	AM	0.5	1
60675	0	AM	0.5	1
60676	0	AM	0.5	1
60677	0	AM	0.5	1
60678	0	AM	0.5	1
60679	0	AM	0.5	1
60680	0	AM	0.5	1
60681	0	AM	0.5	1
60682	0	AM	0.5	1
60683	0	AM	0.5	1
60684	0	AM	0.5	1
60685	0	AM	0.5	1
60686	0	AM	0.5	1
60687	0	AM	0.5	1
60688	0	AM	0.5	1
60689	0	AM	0.5	1
60690	0	AM	0.5	1
60691	0	AM	0.5	1
60692	0	AM	0.5	1
60693	0	AM	0.5	1
60694	0	AM	0.5	1
60695	0	AM	0.5	1
60696	0	AM	0.5	1
60697	0	AM	0.5	1
60698	0	AM	0.5	1
60699	0	AM	0.5	1
60700	0	AM	0.5	1
60701	0	AM	0.5	1
60702	0	AM	0.5	1
60703	0	AM	0.5	1
60704	0	AM	0.5	1
60705	0	AM	0.5	1
60706	0	AM	0.5	1
60707	0	AM	0.5	1
60708	0	AM	0.5	1
60709	0	AM	0.5	1
60710	0	AM	0.5	1
60711	0	AM	0.5	1
60712	0	AM	0.5	1
60713	0	AM	0.5	1
60714	0	AM	0.5	1
60715	0	AM	0.5	1
60716	0	AM	0.5	1
60717	0	AM	0.5	1
60718	0	AM	0.5	1
60719	0	AM	0.5	1
60720	0	AM	0.5	1
60721	0	AM	0.5	1
60722	0	AM	0.5	1
60723	0	AM	0.5	1
60724	0	AM	0.5	1
60725	0	AM	0.5	1
60726	0	AM	0.5	1
60727	0	AM	0.5	1
60728	0	AM	0.5	1
60729	0	AM	0.5	1
60730	0	AM	0.5	1
60731	0	AM	0.5	1
60732	0	AM	0.5	1
60733	0	AM	0.5	1
60734	0	AM	0.5	1
60735	0	AM	0.5	1
60736	0	AM	0.5	1
60737	0	AM	0.5	1
60738	0	AM	0.5	1
60739	0	AM	0.5	1
60740	0	AM	0.5	1
60741	0	AM	0.5	1
60742	0	AM	0.5	1
60743	0	AM	0.5	1
60744	0	AM	0.5	1
60745	0	AM	0.5	1
60746	0	AM	0.5	1
60747	0	AM	0.5	1
60748	0	AM	0.5	1
60749	0	AM	0.5	1
60750	0	AM	0.5	1
60751	0	AM	0.5	1
60752	0	AM	0.5	1
60753	0	AM	0.5	1
60754	0	AM	0.5	1
60755	0	AM	0.5	1
60756	0	AM	0.5	1
60757	0	AM	0.5	1
60758	0	AM	0.5	1
60759	0	AM	0.5	1
60760	0	AM	0.5	1
60761	0	AM	0.5	1
60762	0	AM	0.5	1
60763	0	AM	0.5	1
60764	0	AM	0.5	1
60765	0	AM	0.5	1
60766	0	AM	0.5	1
60767	0	AM	0.5	1
60768	0	AM	0.5	1
60769	0	AM	0.5	1
60770	0	AM	0.5	1
60771	0	AM	0.5	1
60772	0	AM	0.5	1
60773	0	AM	0.5	1
60774	0	AM	0.5	1
60775	0	AM	0.5	1
60776	0	AM	0.5	1
60777	0	AM	0.5	1
60778	0	AM	0.5	1
60779	0	AM	0.5	1
60780	0	AM	0.5	1
60781	0	AM	0.5	1
60782	0	AM	0.5	1
60783	0	AM	0.5	1
60784	0	AM	0.5	1
60785	0	AM	0.5	1
60786	0	AM	0.5	1
60787	0	AM	0.5	1
60788	0	AM	0.5	1
60789	0	AM	0.5	1
60790	0	AM	0.5	1
60791	0	AM	0.5	1
60792	0	AM	0.5	1
60793	0	AM	0.5	1
60794	0	AM	0.5	1
60795	0	AM	0.5	1
60796	0	AM	0.5	1
60797	0	AM	0.5	1
60798	0	AM	0.5	1
60799	0	AM	0.5	1
60800	0	AM	0.5	1
60801	0	AM	0.5	1
60802	0	AM	0.5	1
60803	0	AM	0.5	1
60804	0	AM	0.5	1
60805	0	AM	0.5	1
60806	0	AM	0.5	1
60807	0	AM	0.5	1
60808	0	AM	0.5	1
60809	0	AM	0.5	1
60810	0	AM	0.5	1
60811	0	AM	0.5	1
60812	0	AM	0.5	1
60813	0	AM	0.5	1
60814	0	AM	0.5	1
60815	0	AM	0.5	1
60816	0	AM	0.5	1
60817	0	AM	0.5	1
60818	0	AM	0.5	1
60819	0	AM	0.5	1
60820	0	AM	0.5	1
60821	0	AM	0.5	1
60822	0	AM	0.5	1
60823	0	AM	0.5	1
60824	0	AM	0.5	1
60825	0	AM	0.5	1
60826	0	AM	0.5	1
60827	0	AM	0.5	1
60828	0	AM	0.5	1
60829	0	AM	0.5	1
60830	0	AM	0.5	1
60831	0	AM	0.5	1
60832	0	AM	0.5	1
60833	0	AM	0.5	1
60834	0	AM	0.5	1
60835	0	AM	0.5	1
60836	0	AM	0.5	1
60837	0	AM	0.5	1
60838	0	AM	0.5	1
60839	0	AM	0.5	1
60840	0	AM	0.5	1
60841	0	AM	0.5	1
60842	0	AM	0.5	1
60843	0	AM	0.5	1
60844	0	AM	0.5	1
60845	0	AM	0.5	1
60846	0	AM	0.5	1
60847	0	AM	0.5	1
60848	0	AM	0.5	1
60849	0	AM	0.5	1
60850	0	AM	0.5	1
60851	0	AM	0.5	1
60852	0	AM	0.5	1
60853	0	AM	0.5	1
60854	0	AM	0.5	1
60855	0	AM	0.5	1
60856	0	AM	0.5	1
60857	0	AM	0.5	1
60858	0	AM	0.5	1
60859	0	AM	0.5	1
60860	0	AM	0.5	1
60861	0	AM	0.5	1
60862	0	AM	0.5	1
60863	0	AM	0.5	1
60864	0	AM	0.5	1
60865	0	AM	0.5	1
60866	0	AM	0.5	1
60867	0	AM	0.5	1
60868	0	AM	0.5	1
60869	0	AM	0.5	1
60870	0	AM	0.5	1
60871	0	AM	0.5	1
60872	0	AM	0.5	1
60873	0	AM	0.5	1
60874	0	AM	0.5	1
60875	0	AM	0.5	1
60876	0	AM	0.5	1
60877	0	AM	0.5	1
60878	0	AM	0.5	1
60879	0	AM	0.5	1
60880	0	AM	0.5	1
60881	0	AM	0.5	1
60882	0	AM	0.5	1
60883	0	AM	0.5	1
60884	0	AM	0.5	1
60885	0	AM	0.5	1
60886	0	AM	0.5	1
60887	0	AM	0.5	1
60888	0	AM	0.5	1
60889	0	AM	0.5	1
60890	0	AM	0.5	1
60891	0	AM	0.5	1
60892	0	AM	0.5	1
60893	0	AM	0.5	1
60894	0	AM	0.5	1
60895	0	AM	0.5	1
60896	0	AM	0.5	1
60897	0	AM	0.5	1
60898	0	AM	0.5	1
60899	0	AM	0.5	1
60900	0	AM	0.5	1
60901	0	AM	0.5	1
60902	0	AM	0.5	1
60903	0	AM	0.5	1
60904	0	AM	0.5	1
60905	0	AM	0.5	1
60906	0	AM	0.5	1
60907	0	AM	0.5	1
60908	0	AM	0.5	1
60909	0	AM	0.5	1
60910	0	AM	0.5	1
60911	0	AM	0.5	1
60912	0	AM	0.5	1
60913	0	AM	0.5	1
60914	0	AM	0.5	1
60915	0	AM	0.5	1
60916	0	AM	0.5	1
60917	0	AM	0.5	1
60918	0	AM	0.5	1
60919	0	AM	0.5	1
60920	0	AM	0.5	1
60921	0	AM	0.5	1
60922	0	AM	0.5	1
60923	0	AM	0.5	1
60924	0	AM	0.5	1
60925	0	AM	0.5	1
60926	0	AM	0.5	1
60927	0	AM	0.5	1
60928	0	AM	0.5	1
60929	0	AM	0.5	1
60930	0	AM	0.5	1
60931	0	AM	0.5	1
60932	0	AM	0.5	1
60933	0	AM	0.5	1
60934	0	AM	0.5	1
60935	0	AM	0.5	1
60936	0	AM	0.5	1
60937	0	AM	0.5	1
60938	0	AM	0.5	1
60939	0	AM	0.5	1
60940	0	AM	0.5	1
60941	0	AM	0.5	1
60942	0	AM	0.5	1
60943	0	AM	0.5	1
60944	0	AM	0.5	1
60945	0	AM	0.5	1
60946	0	AM	0.5	1
60947	0	AM	0.5	1
60948	0	AM	0.5	1
60949	0	AM	0.5	1
60950	0	AM	0.5	1
60951	0	AM	0.5	1
60952	0	AM	0.5	1
60953	0	AM	0.5	1
60954	0	AM	0.5	1
60955	0	AM	0.5	1
60956	0	AM	0.5	1
60957	0	AM	0.5	1
60958	0	AM	0.5	1
60959	0	AM	0.5	1
60960	0	AM	0.5	1
60961	0	AM	0.5	1
60962	0	AM	0.5	1
60963	0	AM	0.5	1
60964	0	AM	0.5	1
60965	0	AM	0.5	1
60966	0	AM	0.5	1
60967	0	AM	0.5	1
60968	0	AM	0.5	1
60969	0	AM	0.5	1
60970	0	AM	0.5	1
60971	0	AM	0.5	1
60972	0	AM	0.5	1
60973	0	AM	0.5	1
60974	0	AM	0.5	1
60975	0	AM	0.5	1
60976	0	AM	0.5	1
60977	0	AM	0.5	1
60978	0	AM	0.5	1
60979	0	AM	0.5	1
60980	0	AM	0.5	1
60981	0	AM	0.5	1
60982	0	AM	0.5	1
60983	0	AM	0.5	1
60984	0	AM	0.5	1
60985	0	AM	0.5	1
60986	0	AM	0.5	1
60987	0	AM	0.5	1
60988	0	AM	0.5	1
60989	0	AM	0.5	1
60990	0	AM	0.5	1
60991	0	AM	0.5	1
60992	0	AM	0.5	1
60993	0	AM	0.5	1
60994	0	AM	0.5	1
60995	0	AM	0.5	1
60996	0	AM	0.5	1
60997	0	AM	0.5	1
60998	0	AM	0.5	1
60999	0	AM	0.5	1
61000	0	AM	0.5	1
61001	0	AM	0.5	1
61002	0	AM	0.5	1
61003	0	AM	0.5	1
61004	0	AM	0.5	1
61005	0	AM	0.5	1
61006	0	AM	0.5	1
61007	0	AM	0.5	1
61008	0	AM	0.5	1
61009	0	AM	0.5	1
61010	0	AM	0.5	1
61011	0	AM	0.5	1
